"","long","lat","order","hole","piece","id","group","province","institution","participants","teacher_facilitator","classes","classroom","kindergarten","playgroup","daycare","sps","all_2017_2018","all_2018_2019","all_2019_2020","all_2020_2021","stud_tk","stud_kb","stud_tpa","stud_sps","stud_2017_2018","stud_2018_2019","stud_2019_2020","stud_2020_2021","teacher_tk","teacher_kb","teacher_tpa","teacher_sps","teacher_2017_2018","teacher_2018_2019","teacher_2019_2020","teacher_2020_2021","tk_classsize","tk_stu_teacher","kb_classsize","tpa_classsize","sps_classsize","kb_stu_teach","tpa_stu_teach","sps_stu_teach"
"390",111.6119461,-7.14060539999997,13,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"391",111.5732956,-6.92411889999994,14,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"392",111.691412,-6.75382029999997,15,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"393",111.8402802,-6.80121199999996,16,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"394",111.9609689,-6.76060169999994,17,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"395",112.12537,-6.90238999999997,18,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"396",112.4178405,-6.86166919999994,19,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"397",112.5143602,-6.90693479999993,20,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"398",112.5767347,-6.85009259999993,21,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"399",112.66005,-7.20778999999993,22,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"400",112.7647982,-7.19625459999997,23,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"401",112.8455622,-7.28263249999998,24,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"402",112.8562667,-7.58085229999995,25,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"403",113.1513629,-7.74080299999997,26,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"404",113.28681,-7.78355999999997,27,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"405",113.4872328,-7.69832179999997,28,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"406",113.7616523,-7.73804079999996,29,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"407",114.0385103,-7.60427559999994,30,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"408",114.1050495,-7.70555969999998,31,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"409",114.4385921,-7.78936829999998,32,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"410",114.3519356,-8.52941869999995,33,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"411",114.389,-8.44776999999993,34,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"412",114.43979,-8.63146999999998,35,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"413",114.56925,-8.65994999999998,36,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"414",114.5955,-8.75129999999996,37,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"415",114.34518,-8.74287999999996,38,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"416",114.36996,-8.67067999999995,39,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"417",114.25693,-8.60190999999998,40,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"418",114.22058,-8.64541999999994,41,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"419",113.9613,-8.61728999999997,42,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"420",113.94597,-8.55915999999996,43,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"421",113.8073,-8.55646999999993,44,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"422",113.79649,-8.49001999999996,45,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"423",113.71223,-8.52859999999993,46,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"424",113.22943,-8.28270999999995,47,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"425",112.65172,-8.44877999999994,48,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"426",111.83981,-8.25878999999998,49,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"427",111.77459,-8.25793999999996,50,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"428",111.74915,-8.34365999999994,51,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"429",111.71275,-8.29132999999996,52,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"430",111.70192,-8.38362999999993,53,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"431",111.45502,-8.32061999999996,54,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"432",111.42547,-8.25707999999997,55,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"433",111.153454,-8.28495299999997,56,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"434",111.09076,-8.22051199999993,57,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"435",110.9087101,-8.21095649999995,58,FALSE,"1","10","10.1","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"436",113.9091719,-6.86350539999995,59,FALSE,"2","10","10.2","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"437",114.1248014,-6.97756609999993,60,FALSE,"2","10","10.2","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"438",113.9263618,-7.01874369999996,61,FALSE,"2","10","10.2","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"439",113.8918026,-7.13300389999995,62,FALSE,"2","10","10.2","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"440",113.6049132,-7.12705129999995,63,FALSE,"2","10","10.2","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"441",113.5098534,-7.25401829999993,64,FALSE,"2","10","10.2","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"442",112.7223543,-7.17571089999996,65,FALSE,"2","10","10.2","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"443",112.6734237,-7.07346609999996,66,FALSE,"2","10","10.2","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"444",112.8634719,-6.89194279999998,67,FALSE,"2","10","10.2","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"445",113.9091719,-6.86350539999995,68,FALSE,"2","10","10.2","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"446",115.2672344,-6.82754659999995,69,FALSE,"3","10","10.3","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"447",115.5761029,-6.93374609999995,70,FALSE,"3","10","10.3","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"448",115.3761095,-6.90010589999997,71,FALSE,"3","10","10.3","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"449",115.3309552,-6.93125229999993,72,FALSE,"3","10","10.3","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"450",115.4040372,-6.98900279999998,73,FALSE,"3","10","10.3","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"451",115.3034665,-6.94837319999993,74,FALSE,"3","10","10.3","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"452",115.293205,-7.01287829999995,75,FALSE,"3","10","10.3","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"453",115.198074,-6.92212969999997,76,FALSE,"3","10","10.3","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"454",115.2672344,-6.82754659999995,77,FALSE,"3","10","10.3","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"455",112.7034104,-5.73472619999995,78,FALSE,"4","10","10.4","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"456",112.7328294,-5.83152599999994,79,FALSE,"4","10","10.4","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"457",112.577121,-5.84577629999995,80,FALSE,"4","10","10.4","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"458",112.6128419,-5.75270389999997,81,FALSE,"4","10","10.4","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"459",112.7034104,-5.73472619999995,82,FALSE,"4","10","10.4","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"460",115.905838,-7.10536299999995,83,FALSE,"5","10","10.5","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"461",115.879649,-7.20207599999998,84,FALSE,"5","10","10.5","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"462",115.741605,-7.15459849999996,85,FALSE,"5","10","10.5","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"463",115.7828495,-7.10949059999996,86,FALSE,"5","10","10.5","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"464",115.885199,-7.16447599999998,87,FALSE,"5","10","10.5","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"465",115.905838,-7.10536299999995,88,FALSE,"5","10","10.5","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"466",114.3353096,-7.05669349999994,89,FALSE,"6","10","10.6","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"467",114.3866691,-7.18192869999996,90,FALSE,"6","10","10.6","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"468",114.2752357,-7.10899789999996,91,FALSE,"6","10","10.6","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"469",114.3353096,-7.05669349999994,92,FALSE,"6","10","10.6","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"470",113.30101,-8.44716419999997,93,FALSE,"7","10","10.7","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"471",113.4198607,-8.46974049999994,94,FALSE,"7","10","10.7","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"472",113.293434,-8.50818789999994,95,FALSE,"7","10","10.7","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"473",113.30101,-8.44716419999997,96,FALSE,"7","10","10.7","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"474",113.9245069,-7.17432209999993,97,FALSE,"8","10","10.8","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"475",113.955139,-7.23239269999993,98,FALSE,"8","10","10.8","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"476",113.8818358,-7.20521069999995,99,FALSE,"8","10","10.8","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"477",113.9245069,-7.17432209999993,100,FALSE,"8","10","10.8","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"478",114.5786634,-7.13229059999998,101,FALSE,"9","10","10.9","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"479",114.614537,-7.15721099999996,102,FALSE,"9","10","10.9","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"480",114.4749646,-7.14766809999998,103,FALSE,"9","10","10.9","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
"481",114.5786634,-7.13229059999998,104,FALSE,"9","10","10.9","Jawa Timur",36991,1214773,122387,82888,84128,1827,13960,363,4398,38040,38375,38467,36991,771614,317712,5585,119862,1932056,1236262,1246450,1214773,69632,37156,1241,14358,116254,122191,121665,122387,17,11,12,10,12,9,5,8
